latitude,longitude,population
63.56705,53.68348,102187
30.92574,74.61311,102130
35.25,136.78333,102130
18.1978,120.5957,102105
32.79335,12.48845,102038
31.13305,30.64649,102037
55.63755,37.76438,102000
55.8,37.45,102000
-26.45794,29.46553,101919
14.27324,121.07643,101914
0.90925,108.98463,101838
21.96074,70.80255,101801
37.97872,-0.68222,101792
42.12922,-80.08506,101786
26.92961,-105.6662,101768
0.79065,127.38424,101731
0.1324,117.4854,101691
49.14399,-122.9068,101668
39.6482,47.9174,101661
23.22573,56.51572,101640
31.83269,70.9024,101616
52.7876,27.5415,101614
47.18995,18.41034,101600
21.06611,-97.64207,101558
10.85953,-74.77386,101534
56.20167,95.7175,101502
48.95,2.25,101475
40.03815,28.40866,101412
22.08664,79.55043,101379
51.56844,0.45782,101362
44.67134,-63.57719,101343
30.16719,77.30367,101300
54.3167,26.854,101300
49.59552,17.25175,101268
51.44362,7.35258,101247
16.8722,79.56247,101234
-20.55722,-48.56778,101220
5.6658,-0.16307,101207
32.93338,72.85853,101200
-41.21667,174.91667,101194
-19.53944,-40.63056,101190
51.38914,0.54863,101187
-17.8575,-41.50528,101170
41.68338,-86.25001,101168
34.05,131.81667,101133
37.54389,129.10694,101128
37.70577,-122.46192,101123
40.80456,44.4939,101098
58.38062,26.72509,101092
-24.19436,29.00974,101090
18.39258,77.11756,101064
15.97611,120.57111,101037
53.69417,88.06028,101026
-30.11389,-51.325,101024
19.70466,-103.4617,101010
6.05222,121.00222,101002
55.7,37.58333,101000
55.73333,37.76667,101000
55.66473,37.56135,101000
21.97296,108.62612,100996
-20.65367,-40.50204,100925
-19.51861,-42.62889,100916
-22.66167,-50.41222,100911
41.1125,20.08222,100903
55.5318,28.5987,100885
32.63333,-16.9,100847
35.87541,7.11353,100821
59.6316,56.7685,100812
15.4,-87.8,100810
32.03389,51.87944,100790
25.31258,86.48888,100780
37.36497,120.40997,100774
-22.85222,-43.77528,100752
21.36608,74.23955,100703
30.72508,31.67148,100684
58.1393,52.658,100676
5.49462,-4.05183,100653
35.78333,140.31667,100641
37.95,23.7,100641
-36.75818,144.28024,100617
-7.60111,110.81861,100613
22.61477,77.76222,100574
1.37952,99.27146,100561
30.17922,31.2056,100495
15.39585,73.81568,100485
38.91667,139.855,100446
35.33165,136.87042,100389
20.6274,-87.07987,100383
39.57916,-104.87692,100377
20.07082,-97.06078,100377
33.49631,130.5156,100353
21.64673,110.28172,100341
39.71183,118.44954,100316
9.24202,-74.75467,100313
14.63333,-16.23333,100289
58.00056,102.66194,100271
41.45139,31.79305,100229
33.53335,47.60999,100208
7.40902,81.83472,100171
31.2185,75.77166,100146
49.75565,6.63935,100129
33.49364,-117.14836,100097
18.58182,-68.40431,100023
52.18935,-2.22001,100023
27.99243,-15.41915,100015
